"ID","Threat Name","IP Address Exemptions","Rule","CVE","Host","Category","Severity","Action","Packet Capture"
"33237","Adobe Flash Player Out Of Bounds Memory Indexing Vulnerability","","Alert-All","CVE-2010-2161","client","code-execution","high","default (reset-both)","disable"
"33238","Adobe Flash Player DefineSpirit Tag Parsing Vulnerability","","Alert-All","CVE-2010-2185","client","overflow","high","default (reset-both)","disable"
"33239","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2010-2186","client","overflow","medium","default (alert)","disable"
"33240","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2010-2163","client","code-execution","high","default (reset-both)","disable"
"33241","Adobe Flash Player ASnative FunctionMemory Corruption Vulnerability","","Alert-All","CVE-2010-2188","client","overflow","high","default (reset-both)","disable"
"33242","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2010-2164","client","code-execution","high","default (reset-both)","disable"
"33243","Adobe Flash Player Code Execution Vulnerability","","Alert-All","CVE-2010-2165","client","code-execution","high","default (reset-both)","disable"
"33244","Novell iPrint Client ActiveX Control Date Time Buffer Overflow Vulnerability","","Alert-All","CVE-2009-1569","client","overflow","high","default (reset-both)","disable"
"33245","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2018-12826","client","code-execution","high","default (reset-both)","disable"
"33246","RKD Software BarCode ActiveX Control Buffer Overflow Vulnerability","","Alert-All","CVE-2007-3435","client","overflow","high","default (reset-both)","disable"
"33247","Adobe Flash Player JPEG Code Execution Vulnerability","","Alert-All","CVE-2010-2167","client","code-execution","high","default (reset-both)","disable"
"33249","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2010-2170","client","code-execution","high","default (reset-both)","disable"
"33250","Microsoft Edge Type Confusion Vulnerability","","Alert-All","CVE-2016-7242","client","code-execution","high","default (reset-both)","disable"
"33251","Adobe Flash Player Memory Corruption Vulnerability","","Alert-All","CVE-2010-2173,CVE-2010-2174","client","code-execution","high","default (reset-both)","disable"
"33253","Apple Quicktime for Windows QTPlugin.ocx ActiveX Control SetBgColor Denial of Service Vulnerability","","Alert-All","CVE-2008-0778","client","dos","high","default (reset-both)","disable"
"33256","HP OpenView Network Node Manager OvWebHelp Heap Buffer Overflow Vulnerability","","Alert-All","CVE-2009-4178","server","overflow","high","default (reset-server)","disable"
"33257","Coppermine Photo Gallery picEditor.php Command Execution Vulnerability","","Alert-All","CVE-2008-0506","server","code-execution","medium","default (alert)","disable"
"33258","TWiki rev Parameter Shell Command Injection Vulnerability","","Alert-All","CVE-2005-2877","server","code-execution","high","default (reset-server)","disable"
"33259","TWiki Search Shell Metacharacter Command Execution Vulnerability","","Alert-All","CVE-2004-1037","server","code-execution","medium","default (alert)","disable"
"33260","Apple Safari 3.1.1 Denial of Service Vulnerability","","Alert-All","CVE-2008-2001","client","dos","medium","default (reset-both)","disable"
"33261","Apple Safari 3.1.1 Address Bar Spoofing Vulnerability","","Alert-All","CVE-2008-1999","client","info-leak","high","default (reset-both)","disable"
"33262","Windows Command Reverse Shell Access","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"33263","Windows Command Bind Shell Access","","Alert-All","","client","code-execution","critical","default (reset-client)","disable"
"33264","Windows Command Reverse Shell Access","","Alert-All","","server","code-execution","critical","default (reset-server)","disable"
"33269","Sun Java System Web Server WebDAV OPTIONS Buffer Overflow Vulnerability","","Alert-All","CVE-2010-0361","server","overflow","high","default (reset-server)","disable"
"33270","Microsoft IIS: HTR Source Fragment Disclosure","","Alert-All","","server","info-leak","high","default (reset-server)","disable"
"33272","Microsoft FrontPage Internet Publishing Service Provider DAV File Upload Vulnerability","","Alert-All","","server","info-leak","low","default (alert)","disable"
"33274","FeedDemon OPML File Parsing Buffer Overflow Vulnerability","","Alert-All","CVE-2009-0546","client","overflow","medium","default (alert)","disable"
"33275","Microsoft Windows Web Service on Devices Remote Code Execution Vulnerability","","Alert-All","CVE-2009-2512","server","overflow","critical","default (reset-server)","disable"
"33276","Mozilla Firefox Cross Domain Vulnerability","","Alert-All","CVE-2010-1125","client","info-leak","medium","default (alert)","disable"
"33277","Microsoft Windows Crafted WMF Kernel Level Denial of Service Vulnerability","","Alert-All","CVE-2007-1211","client","dos","medium","default (alert)","disable"
"33278","Microsoft Internet Explorer iepeers Remote Code Execution Vulnerability","","Alert-All","CVE-2010-0806","client","code-execution","critical","default (reset-both)","disable"
"33279","Microsoft Internet Explorer Use-After-Free Vulnerability","","Alert-All","CVE-2013-5052","client","code-execution","critical","default (reset-both)","disable"
"33280","Microsoft Internet Explorer Event Handle Remote Code Execution Vulnerability","","Alert-All","CVE-2010-0249","client","code-execution","critical","default (reset-both)","disable"
"33281","Microsoft MDAC RDS.DataSpace ActiveX Code Execution","","Alert-All","CVE-2006-0003","client","code-execution","critical","default (reset-both)","disable"
"33282","Microsoft MDAC RDS.DataSpace ActiveX Code Execution Vulnerability","","Alert-All","CVE-2006-0003","client","code-execution","critical","default (reset-both)","disable"
"33283","Microsoft IE WebViewFolderIcon setSlice Integer Overflow Vulnerability","","Alert-All","CVE-2006-3730","client","overflow","critical","default (reset-both)","disable"
"33284","Microsoft Internet Explorer VML Rect Fill Method Buffer Overflow Vulnerability","","Alert-All","CVE-2006-4868","client","overflow","high","default (reset-both)","disable"
"33285","Microsoft Windows Vector Markup Language Buffer Overrun Vulnerability","","Alert-All","CVE-2007-0024","client","overflow","critical","default (reset-both)","disable"
"33286","Microsoft MDAC RDS.DataSpace ActiveX Code Execution Vulnerability","","Alert-All","CVE-2006-0003","client","code-execution","critical","default (reset-both)","disable"
"33287","Adobe PDF Reader and Acrobat JS Media NewPlayer Remote Code Execution Vulnerability","","Alert-All","CVE-2009-4324","client","overflow","critical","default (reset-both)","disable"
"33288","Adobe Reader JavaScript getAnnots Method Memory Corruption Vulnerability","","Alert-All","CVE-2009-1492","client","code-execution","high","default (reset-both)","disable"
"33289","Apache Tomcat Directory Traversal Vulnerability","","Alert-All","CVE-2008-5515","server","info-leak","medium","default (alert)","disable"
"33290","Apache Tomcat Form Authentication Username Enumeration Vulnerability","","Alert-All","CVE-2009-0580","server","info-leak","medium","default (alert)","disable"
"33291","Apache Tomcat Malformed HTTP Host Request DoS Vulnerability","","Alert-All","CVE-2009-0033","server","dos","medium","default (alert)","disable"
"33292","Orbital Viewer ORB File Parsing Stack Overflow Vulnerability","","Alert-All","CVE-2010-0688","client","overflow","high","default (reset-both)","disable"
"33294","UltraISO Cue File Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2007-2888","client","overflow","high","default (reset-both)","disable"
"33295","Microsoft PowerPoint TextBytesAtom Record Stack Buffer Overflow Vulnerability","","Alert-All","CVE-2010-0033","client","overflow","high","default (reset-both)","disable"
"33296","VideoLAN VLC Media Player SMB Module Buffer Overflow Vulnerability","","Alert-All","CVE-2009-2484","client","overflow","high","default (reset-both)","disable"
"33297","AOL Phobos.Playlist Import Method Stack Overflow Vulnerability","","Alert-All","","client","overflow","medium","default (alert)","disable"
"33298","UltraISO CCD File Parsing Buffer Overflow Vulnerability","","Alert-All","CVE-2009-1260","client","overflow","high","default (reset-both)","disable"
"33300","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2010-1285","client","overflow","high","default (reset-both)","disable"
"33301","Adobe Reader Authplay.dll Memory Corruption Vulnerability","","Alert-All","CVE-2010-2168","client","dos","medium","default (alert)","disable"
"33302","Adobe Reader Authplay.dll Memory Corruption Vulnerability","","Alert-All","CVE-2010-2201","client","dos","medium","default (alert)","disable"
"33303","Adobe Reader Embedded Flash Playing Memory Corruption Vulnerability","","Alert-All","CVE-2010-2203","client","dos","medium","default (alert)","disable"
"33304","Adobe Reader Memory Corruption Vulnerability","","Alert-All","CVE-2010-2211","client","dos","medium","default (alert)","disable"
"33305","HTTP SQL Injection Attempt","","Alert-All","","server","sql-injection","medium","default (alert)","disable"
"33308","AstonSoft DeepBurner DBR Compilation Buffer Overflow","","Alert-All","CVE-2006-6665","client","overflow","medium","default (alert)","disable"
"33309","Microsoft Excel Featheader Record Parsing Memory Corruption Vulnerability","","Alert-All","CVE-2009-3129","client","code-execution","high","default (reset-both)","disable"
"33310","Adobe Reader Tiff File Parsing Remote Code Execution Vulnerability","","Alert-All","CVE-2010-0188","client","code-execution","high","default (reset-both)","disable"
"33311","Maple maplet File Arbitrary Command Execution","","Alert-All","","client","code-execution","low","default (alert)","disable"
"33312","Novell ZENworks Configuration Management UploadServlet Remote Code Execution Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"33313","Microsoft Office Access ActiveX Controls Remote Code Execution Vulnerability","","Alert-All","CVE-2010-0814","client","code-execution","critical","default (reset-both)","disable"
"33314","Microsoft Office ACCWIZ.dll Uninitialized Variable Vulnerability","","Alert-All","CVE-2010-1881","client","code-execution","critical","default (reset-both)","disable"
"33315","Microsoft Outlook Attachment Name Verify Remote Code Execution Vulnerability","","Alert-All","CVE-2010-0266","client","code-execution","high","default (reset-both)","disable"
"33317","Red Hat Linux Virtual Server Package Arbitrary Command Execution Vulnerability","","Alert-All","CVE-2000-0248","server","code-execution","medium","default (alert)","disable"
"33318","EvoCam HTTP Request Handling Buffer Overflow Vulnerability","","Alert-All","CVE-2010-2309","server","overflow","medium","default (alert)","disable"
"33323","Microsoft Excel DBQuertExt Record Parsing Memory Corruption Vulnerability","","Alert-All","CVE-2010-1253","client","code-execution","high","default (reset-both)","disable"
"33324","Microsoft Internet Explorer Use-After-Free Vulnerability","","Alert-All","CVE-2013-5049","client","overflow","critical","default (reset-both)","disable"
"33326","contact.php Remote File Inclusion Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"33327","PHP Remote File Include Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"33328","SimpleBoard for Mambo image_upload.php Remote File Inclusion Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"33329","CMS-Bandits td.php Remote File Inclusion Vulnerability","","Alert-All","CVE-2006-2928","server","code-execution","medium","default (alert)","disable"
"33330","myGallery Plugin for WordPress Remote File Inclusion Vulnerability","","Alert-All","CVE-2007-2426","server","code-execution","medium","default (alert)","disable"
"33331","PHP Remote File Inclusion Vulnerability","","Alert-All","","server","code-execution","medium","default (alert)","disable"
"33334","Adobe Flash Player Use After Free Vulnerability","","Alert-All","CVE-2016-0998","client","code-execution","critical","default (reset-both)","disable"
"33335","PHP Remote File Inclusion Vulnerability","","Alert-All","","client","code-execution","medium","default (reset-client)","disable"
"33336","PHP Remote File Inclusion Vulnerability","","Alert-All","","client","code-execution","medium","default (alert)","disable"
